Date,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA,ADBE,AMD,AMZN,APD,AZO,BAX,BBY,BDX,BRK-A,BSX,CNI,COP,COST,DLTR,ECL,FDX,JWN,KSS,LMT,LOW,M,MDT,MS,NSC,NVDA,ORLY,ROST,T,TJX,TXN,UNP,UPS,WFC,K
2005-11-18,55.6679590053,40.467713672600006,8.144862083200001,66.949997,40.1436390437,36.6424661559,13.541646112,14.1636969766,24.8598,,40.8062486757,112.7850100798,42.439999,64.22368625819999,17.1082645608,42.6624245811,27.2958633127,22.4784288458,18.4328129057,20.9237093507,10.9625,12.579870239100002,38.8084756135,33.5835954989,39.8999959321,53.1346581625,14.8980434814,,36.5365119887,37.3268074655,33.5,26.74,2.399,55.504162,88.099998,20.939707,45.91,57.843903,89500.0,26.1,19.360001,47.438957,49.810001,7.776667,33.360001,97.800003,37.509998,49.23,59.959999,32.974998,34.764999,56.25,55.5,43.869999,3.015833,30.690001,6.455,18.413897,5.6175,31.879999,18.75,78.150002,31.254999,44.57
2005-11-21,56.4300459569,41.2704192734,8.1953259127,69.0,40.4449966692,37.1090885093,13.5734713673,14.1469153451,24.711824,,41.5908495086,113.4964522318,42.279999,63.8724572573,17.074453761199997,42.2804748167,27.145136747,22.464842609,18.4631100998,20.9907964131,10.805,12.6614064351,38.9368239228,33.4389944419,40.0937575858,52.9951971174,14.9309413692,,36.625085351100005,37.3188975678,33.330002,27.040001,2.3995,55.726177,89.220001,21.059208,47.049999,57.502438,88000.0,26.26,19.217501,48.97884,49.400002,7.833333,33.52,97.989998,37.41,49.080002,61.18,33.189999,33.855,56.400002,56.02,44.0,3.069167,30.84,6.605,18.406343,5.6725,31.799999,18.855,78.190002,31.605,44.849998
2005-11-22,56.0525636351,41.9596109509,8.3921348478,69.099998,41.1808699408,37.2793426112,13.7485102712,14.2106855448,24.60331,,41.7940050814,113.6593124835,42.380001,64.3846662169,17.6898103126,42.0212946194,27.4178800564,22.4104976616,18.4873478551,20.804443462,10.875,12.4517419311,38.5990652142,33.6052856575,40.5185427499,52.8818850183,14.9779383518,,37.053189936,37.8014013303,33.459999,27.09,2.4425,55.901943,88.519997,21.184139,48.16,57.55122,87390.0,25.969999,19.6,49.093185,49.25,7.79,33.349998,98.25,38.029999,48.77,60.599998,33.52,32.985001,56.57,56.450001,43.689999,3.150833,30.98,6.615,18.70846,5.6875,32.549999,19.0725,79.779999,31.915001,45.0
2005-11-23,55.945155810100005,42.4866398807,8.4665689963,69.440002,40.6552461754,37.0208086046,13.8758112922,14.31473166,24.623039,,41.9411177376,114.9279081281,42.5,64.9773651558,18.0143939881,42.0622178084,27.8341724761,22.899602187800003,18.6691310199,20.81189758,10.96,12.6031662951,38.51124795,33.6920462917,40.5408998638,52.759856603900005,14.9685389552,,37.3262911367,37.8093112281,33.860001,26.219999,2.412,55.439407,88.610001,21.12439,49.0,57.678047,88100.0,26.299999,19.752501,48.872116,50.560001,7.806667,33.130001,98.099998,37.959999,49.07,60.09,33.310001,34.055,56.75,57.349998,44.009998,3.141667,30.950001,6.7025,18.640484,5.68,32.200001,19.1525,79.220001,32.130001,45.150002
2005-11-25,56.0812057218,42.6650189031,8.7479048458,69.059998,40.6131962741,36.9136115775,13.9633307442,14.3650765545,24.711824,,42.1092464875,114.9621944969,42.419998,64.9773651558,18.1293507065,42.3896033208,27.8915921202,22.7297742273,18.7721414799,20.6926316913,11.02625,12.6206383371,38.6936376526,33.482374759,40.4738285221,52.4373529372,15.0296350326,,37.2672422285,37.8884102055,33.91,26.52,2.403,55.605919,88.940002,21.227594,50.630001,57.658539,87900.0,26.57,20.014999,48.788261,50.580002,7.79,33.18,98.18,38.25,49.200001,60.650002,33.375,33.535,57.009998,57.77,43.889999,3.1725,30.959999,6.7475,18.70846,5.725,32.16,19.2125,79.540001,32.169998,45.18
2005-11-28,55.9952794617,42.8433979255,8.788275909400001,68.629997,40.2627804305,36.056035360500005,13.9076365475,14.3583639019,24.68223,,41.1495115401,112.3735736545,41.650002,65.2042005522,18.163161506,42.5601166085,27.9203019423,23.0626370298,17.911701166700002,20.6851775733,10.80625,12.5740462251,38.5787996917,33.6197457632,40.3024239822,50.9032814417,15.1236289978,,36.905567665300005,37.6748429664,33.209999,26.49,2.4175,55.263645,88.0,21.233027,50.139999,57.629269,87800.0,26.370001,19.955,47.0578,50.25,7.773333,33.200001,96.860001,37.599998,47.02,60.369999,33.25,32.290001,56.290001,56.66,44.02,3.156667,30.34,6.775,18.942598,5.6725,32.0,19.184999,78.769997,31.889999,45.240002
2005-11-29,56.102687286800005,42.2677201714,8.5914669743,69.129997,40.01748934,36.1758438025,13.9315054889,14.5429618483,24.741421,,40.8692969569,111.8164201619,42.0,65.1968832814,18.1090642268,42.2872953482,27.9633666753,23.049050793000003,18.1904353527,20.632998747,10.7375,12.5041580571,38.9638446195,33.7643468202,40.3769476952,52.3589060994,15.109529903,,36.1748374256,37.1448798174,32.400002,25.58,2.4275,55.559666,88.0,21.292776,48.75,57.678047,88310.0,26.450001,20.139999,46.722382,50.75,7.71,33.650002,97.900002,37.279999,45.950001,60.900002,33.875,32.435001,56.139999,56.799999,44.27,2.956667,30.25,6.8925,18.919941,5.685,31.860001,19.2325,78.489998,31.92,45.049999
2005-11-30,56.1957740685,41.6920424173,8.5561422937,68.190002,40.4940548873,36.1380095577,13.9553744304,14.42134823,24.593445,,40.6521306549,110.5392529251,41.779999,65.0505378643,18.0414426277,42.1167820605,27.453767334,22.9947058456,18.0450088209,20.632998747,10.6625,12.3469096791,38.6328410851,33.6414359217,40.123567071,52.1758634778,15.0296350326,,35.8426873166,36.1324129058,32.610001,26.18,2.423,54.736355,89.059998,21.097231,48.240002,56.809757,89390.0,26.48,19.965,46.127773,49.950001,7.653333,33.27,97.620003,36.880001,46.0,60.599998,33.740002,32.215,55.57,56.029999,44.240002,3.0125,30.450001,6.875,18.814199,5.6025,32.48,19.135,77.900002,31.424999,44.07
2005-12-01,56.7614552805,42.154206248,9.0330380985,69.669998,41.3490695457,37.0208086046,14.0747191376,14.472020571,24.623039,,41.5768387794,111.6707030946,41.540001,65.2773732607,18.379550623,42.0758588714,27.6834459104,24.0000873715,18.2168660478,20.7895352259,10.69625,12.4517419311,38.9368239228,33.6558960274,40.4067571804,53.5791902436,15.1048302048,,35.4514882993,36.4725385089,33.880001,27.41,2.45,56.540241,89.449997,21.466595,48.689999,57.053658,90880.0,26.68,20.215,48.003075,48.790001,7.77,33.98,98.379997,36.470001,46.490002,61.900002,33.889999,33.275002,56.169998,56.959999,44.209999,3.048333,30.870001,6.96,19.108761,5.6025,33.849998,19.3025,78.07,31.465,44.439999
2005-12-02,56.8545420622,41.8460970275,9.1629698436,69.440002,41.215911525100005,37.3171768561,14.034937568499998,14.4652642588,24.544121,,41.3806885712,112.3564304701,41.669998,64.86760609310001,18.5486046206,41.7484733591,27.9848990419,23.7147763979,18.3948610327,20.8789846424,10.95,12.4051498191,38.747679046,33.6197457632,40.9805897704,54.0150060093,14.9779383518,,35.4072016181,36.5199978954,34.970001,27.950001,2.453,56.790009,89.040001,21.504618,48.849998,57.248779,90900.0,27.33,20.2325,47.560928,49.34,7.81,33.84,97.82,36.630001,46.959999,61.630001,33.915001,33.325001,55.779999,57.279999,44.130001,3.049167,31.35,7.0,18.935045,5.605,34.110001,19.297501,77.449997,31.4,44.560001
2005-12-05,56.0812057218,41.6677180051,9.0607805888,69.199997,40.879512315300005,37.6072394001,13.9235491751,14.4078356058,24.672365,,41.6889246127,114.0450341322,41.389999,64.70662613430001,18.1902101456,41.639344855,27.8844146647,23.4838103717,18.4807896462,20.7597187537,10.91625,12.4342698891,38.7949652652,32.8027497909,40.6303283193,54.337509676,14.9027431796,,34.7945691949,36.345980145,35.25,27.27,2.4415,56.345978,86.949997,21.461163,49.23,56.634148,89190.0,26.35,20.24,47.995449,49.59,7.746667,33.959999,95.790001,35.98,46.119999,61.52,33.494999,32.580002,56.290001,57.43,43.259998,2.9925,30.73,7.0025,19.101208,5.57,33.209999,18.942499,76.040001,31.559999,44.349998
2005-12-06,55.6372533782,41.7569075163,9.3421164383,69.57,41.2089032083,37.8216334544,13.971287058,14.3706758891,25.17548,,41.8150211751,112.5535770906,41.41,65.2261523648,18.0346804678,41.2437540275,27.8844146647,23.8846043584,18.4930651624,20.640452865,10.89125,12.3119655951,38.7814549168,32.8533601608,40.9656850278,55.1219780544,14.9168422744,,35.1488626445,36.6070067706,36.990002,26.950001,2.463,56.133209,92.75,21.488321,49.32,56.400002,89900.0,26.34,20.530001,48.582436,49.080002,7.746667,33.98,99.010002,36.23,45.970001,62.060001,33.68,32.98,56.490002,56.57,43.360001,3.005,31.33,6.8825,19.033234,5.6075,33.290001,18.91,77.160004,31.469999,44.209999
2005-12-07,55.40811668479999,41.4406901584,9.3295004809,69.650002,40.4940548873,37.3928453458,14.1463259619,14.255818583,25.323456,,41.3456617483,111.3364109991,41.52,64.918826989,17.6830481527,40.9504711727,27.6116713552,23.952535542600003,18.591269292,20.6851775733,10.8375,12.2886695391,38.5315134725,32.3472564612,40.8389947157,54.5728501895,14.7805510249,,35.2448171204,36.8996729872,36.470001,26.67,2.4415,55.71693,94.160004,21.146116,48.950001,55.980488,89800.0,25.809999,20.450001,48.155537,49.349998,7.79,34.0,99.480003,36.599998,46.0,62.299999,33.915001,33.855,56.32,56.299999,42.66,3.01,31.120001,6.9225,18.950151,5.58,33.560001,18.782499,77.199997,31.25,43.830002
2005-12-08,55.0930537313,41.0677158389,9.3459012255,70.07,40.1856889449,37.5946279851,14.034937568499998,14.147717589,24.711824,,41.6258763315,110.2649619749,41.220001,64.02611994520001,17.378750957,40.9777532987,27.7408655545,23.6536383322,18.2168660478,20.640452865,10.7375,12.2187813711,38.51124795,32.2963845683,41.2116132806,54.877921225600005,14.6771576632,,35.2079115527,36.5832770774,36.130001,25.65,2.4175,56.318226,94.029999,21.167845,50.0,56.936584,89590.0,26.0,20.172501,48.727276,48.290001,7.803333,34.09,97.669998,37.27,45.790001,62.380001,33.990002,33.990002,55.950001,56.360001,42.799999,2.985833,31.280001,6.855,18.768883,5.66,32.630001,18.8025,75.019997,31.1,43.91
2005-12-09,55.751821725,41.473122708000005,9.3775041988,69.650002,40.7113127103,37.0901713869,13.9633307442,14.0227258147,24.849936,,40.9813827902,111.1392643787,41.02,63.6383045901,17.6357130334,40.9913943617,28.0782059635,23.667224569,17.8792893521,20.6553611011,10.7375,11.997468839100002,38.7274135235,32.9867888289,41.3010417362,55.4967796129,14.6066621893,,35.488393867,36.6702859526,35.599998,26.9,2.437,56.123959,94.279999,21.053776,50.16,56.712196,89525.0,26.17,20.004999,48.079304,48.549999,7.836667,34.580002,98.080002,37.540001,46.0,62.919998,34.0,34.049999,55.630001,55.959999,42.91,3.028333,31.48,6.865,18.806646,5.7275,33.369999,18.955,75.790001,31.305,43.889999
2005-12-12,55.2147825997,41.3758250594,9.4506136718,70.190002,40.6692628091,37.5694051552,13.9394618028,13.901112196400002,24.810474,,41.233575915,111.4392701054,41.32,62.8992602342,18.0008696683,41.0254970193,28.099738330100003,23.4158791875,17.4373707688,20.4615540319,10.92625,12.1954853151,38.4436962083,32.7033597114,41.3979225631,55.087112793100005,14.437473052,,35.931260679,36.8917630895,35.259998,26.99,2.4535,56.392227,92.949997,20.945139,49.84,56.136585,89500.0,25.870001,19.855,46.691891,48.68,7.85,34.91,98.089996,37.200001,45.889999,62.130001,34.224998,33.974998,55.779999,56.52,42.959999,3.0725,31.780001,6.81,18.776436,5.725,33.57,18.877501,75.589996,31.174999,43.849998
2005-12-13,55.100214253,41.1650134874,9.4594448419,70.589996,41.3280445951,37.1153942168,13.9235491751,13.8369272312,24.790745,,41.3736832066,112.8364396329,42.27,61.25287429270001,18.0684912673,41.0937023343,28.2863521734,23.959328661,17.7381209158,20.2230967957,10.99,12.9933752331,39.5245240757,32.746964191,41.8674219549,55.2875880454,14.437473052,,36.5143686481,36.5674572819,34.540001,27.030001,2.475,56.734505,92.529999,21.086367,43.939999,56.673172,89195.0,25.6,19.99,44.366825,48.619999,7.923333,35.27,98.550003,37.119999,45.650002,63.130001,34.404999,33.0,56.470001,57.369999,43.080002,3.1125,32.09,6.9975,18.897282,5.805,33.509998,18.975,75.400002,31.6,43.919998
2005-12-14,55.5298455532,41.7244749668,9.0847509078,71.449997,41.1738616239,37.380233930900005,14.0747191376,13.88084326,24.6625,,41.934112373000005,111.1135496021,42.48,60.8284725834,18.0076318282,40.9982148932,28.3868365506,24.1155703846,17.9222536589,20.1932057823,11.43,13.3078719891,40.2743484087,32.8123709104,42.5455877431,54.9127864868,14.3528784833,,36.6546098052,37.0657808399,34.52,27.549999,2.4705,56.651249,94.559998,21.010321,44.689999,57.004879,89200.0,25.299999,19.8325,44.397316,49.220001,8.013333,35.75,99.849998,36.919998,46.389999,63.169998,34.619999,33.075001,56.759998,57.439999,43.73,3.083333,32.279999,7.1325,18.783989,5.8675,33.709999,19.127501,76.129997,32.009998,44.439999
2005-12-15,55.4868824232,41.7001505546,9.1061980354,70.790001,41.1458283564,37.2162855365,14.1304133343,13.9044903525,24.40601,,41.6749138835,109.9735278404,42.580002,61.1211634174,17.9738210286,41.0323175508,28.4083689171,23.7623282269,18.2721058707,20.0664857756,11.21875,13.2729279051,39.8487724359,32.7106271246,42.9256586793,55.2004248922,14.3857763711,,36.4695229046,36.5911869751,34.93,27.9,2.474,55.374653,92.830002,20.999456,44.869999,57.736584,89300.0,25.559999,19.815001,44.801346,49.509998,7.953333,35.32,100.599998,36.959999,45.57,63.740002,34.695,32.650002,56.900002,56.91,43.48,3.044167,31.82,7.0575,18.768883,5.87,33.290001,19.407499,76.269997,31.855,44.43
2005-12-16,55.2004615563,42.1055574237,8.9712072914,70.75,41.7976018255,36.2641237072,13.9394618028,13.9213811328,24.36655,,40.6731467487,108.4306412456,42.5,61.0040870838,17.8385778305,41.5097547563,28.559095482800004,23.6060865032,18.4194120651,20.0515775395,11.0625,13.1506236111,39.2543171088,32.5434766194,43.2461106451,55.0348149012,14.329379992,,36.4769263806,36.6149166683,38.82,28.17,2.4605,54.875114,92.160004,20.917978,44.959999,57.970734,89300.0,25.639999,19.85,43.718857,48.75,7.86,35.700001,99.900002,36.380001,45.68,63.810001,34.705002,32.485001,57.75,56.880001,43.009998,3.070833,31.959999,7.065,18.851965,5.7725,33.07,19.4575,76.019997,31.875,44.630001
2005-12-19,55.5441665965,41.5704203565,9.0052703763,69.970001,39.8282647845,35.7848899389,13.9004758651,13.9923224101,24.20871,,40.4209536238,107.2563331151,41.82,60.5577335619,17.432848236199998,41.7348322961,28.4227238281,23.1645338061,19.7942698801,19.9993987132,10.9075,14.164002047,39.5515447724,32.2455126754,42.5828495995,53.9104102255,14.3434790868,,36.2474186238,36.0454040306,38.450001,28.120001,2.4185,54.856613,91.980003,20.586637,43.709999,57.843903,89000.0,25.610001,19.469999,44.671749,48.66,7.77,35.470001,99.230003,37.029999,46.279999,62.630001,34.27,32.389999,58.34,56.669998,42.619999,3.02,31.629999,7.095,18.753777,5.7125,32.029999,19.26,75.07,31.825001,44.360001
2005-12-20,55.4439192931,41.9596109509,9.0973668652,70.739998,39.7651899326,35.8605584286,13.7723792127,13.9247592889,23.942354,,40.5820770091,107.8820593452,41.450001,60.3528499781,17.4531347159,41.4551905042,28.4227238281,23.198499398200003,19.6346881694,20.0217610673,11.06,13.977633599,39.3218688505,32.7760338441,42.7915159959,54.9650843787,14.3528784833,,35.9808934868,35.863476382399995,38.07,29.219999,2.407,54.699352,92.620003,20.62466,44.110001,57.912193,88700.0,25.16,19.365,44.991924,49.220001,7.81,35.52,98.489998,37.68,46.73,62.759998,34.285,32.615002,58.490002,57.709999,42.93,3.018333,31.57,7.185,18.617825,5.665,31.84,19.202499,75.230003,31.705,44.549999
2005-12-21,55.8878716367,42.4785317433,9.2727286727,70.389999,40.0034727063,35.9551440408,13.6928160745,13.9213811328,23.774651,,40.350899978,109.1249402132,41.549999,60.8211553125,17.5004698353,41.5233958193,28.5878053049,23.3954998323,19.5978616208,19.9248575327,10.71875,14.000929655,39.5312792498,32.8341731502,42.7617065107,55.6013753967,14.3904760694,,36.017910867,35.8318367914,37.450001,29.34,2.4485,55.559666,92.199997,20.575773,43.450001,58.673172,88750.0,25.360001,19.9925,45.243488,49.810001,7.946667,36.02,103.699997,37.720001,46.810001,63.040001,34.610001,32.755001,58.040001,58.110001,44.099998,3.0125,31.969999,7.1425,18.466766,5.675,32.07,19.657499,76.620003,31.84,44.189999
2005-12-22,56.3103424152,42.4055585069,9.3383316511,71.32,40.9636121177,36.0118954081,13.756466585,13.9450282252,23.863436,,40.000631749,109.7078084824,41.43,60.89432802100001,17.561329274400002,41.8234992057,28.7457093262,23.490603490100003,19.6469636856,19.8204998801,10.78,14.012577683,39.7069137783,32.8923124564,43.1119679617,55.5665101355,14.4233739572,,35.9808934868,35.6657289388,37.450001,30.02,2.461,55.85569,92.099998,20.651819,43.25,59.170731,88400.0,25.389999,19.872499,45.319717,49.84,7.94,35.84,104.269997,37.389999,46.599998,63.5,33.965,32.814999,57.779999,58.48,44.349998,3.104167,31.620001,7.3575,18.564955,5.6875,32.720001,20.09,76.839996,31.99,44.360001
2005-12-23,56.2817003286,42.4136666442,9.2538047367,71.489998,41.005662019,36.0245068231,13.8042044679,13.901112196400002,23.942354,,40.000631749,109.8106675887,41.59,61.0845770632,17.561329274400002,41.680268044,28.8533711588,23.4702241349,19.7635810896,19.8577704703,10.875,13.954337543,39.77446552,32.9431843493,42.6871827977,55.4793469823,14.324680293800002,,35.7884031102,35.6103596545,37.110001,30.5,2.461,55.800186,92.419998,20.619228,44.299999,59.239025,88700.0,25.84,20.02,45.091022,49.98,8.016667,36.07,104.559998,37.509998,48.700001,63.560001,33.73,33.125,57.32,58.41,45.200001,3.128333,32.130001,7.405,18.602718,5.71,32.93,20.0875,77.139999,32.014999,44.130001
2005-12-27,55.40811668479999,41.5704203565,9.3648251616,70.529999,40.5711463729,35.2425990958,13.7246413298,13.8403053873,23.81411,,39.1389719057,109.9392414716,41.02,60.7260307915,17.2164591192,41.1278049919,28.7815966037,23.1645338061,19.6039993789,19.7235963455,10.88625,13.762145081,39.5853206432,32.4635350735,42.2922071189,55.4357654057,14.3058815007,,35.3367910726,35.017117323600004,36.939999,31.200001,2.428,55.550415,91.580002,20.353069,43.689999,59.024391,88600.0,25.07,19.92,43.833202,49.77,7.863333,36.439999,104.25,36.810001,49.240002,63.57,33.494999,32.485001,57.669998,57.98,44.810001,3.1475,31.84,7.205,18.602718,5.6875,32.32,19.924999,76.599998,31.799999,43.84
2005-12-28,55.9952794617,41.7001505546,9.2815598429,70.959999,40.5361047885,35.7533614015,13.756466585,13.7761204221,23.804245,,39.4051757598,109.6992368902,41.09,60.7626171457,17.2029347994,41.20965137,28.645224949,23.2256718718,19.5855861046,19.6714175192,10.95,13.744673039,39.544789598200005,32.398128354099995,42.3816355745,55.305020676000005,14.2165872338,,35.4182293088,35.0329371191,36.869999,31.700001,2.403,55.698425,92.0,20.401955,43.700001,58.907318,88500.0,24.799999,20.1075,44.435432,50.110001,8.07,36.759998,104.209999,37.630001,48.799999,63.810001,33.505001,33.025002,58.23,57.630001,44.950001,3.176667,32.130001,7.2275,18.595165,5.7425,32.709999,20.040001,76.400002,31.575001,43.77
2005-12-29,56.0597241568,41.4406901584,9.0141015465,71.18,40.7463542947,35.6083301295,13.7166054528,13.715313613,23.843704,,39.3981703952,109.7335232589,40.740002,60.2943118113,16.9527348829,41.0937023343,28.6093376714,23.1917062797,19.8556474611,19.5819681027,10.925,13.657312829,39.4637275081,32.5362092062,41.9792075244,54.8256233337,14.2259866303,,35.1517041719,34.8747391641,36.919998,30.530001,2.3995,55.115635,92.389999,20.494297,43.939999,58.848782,88700.0,24.74,20.172501,43.985664,49.970001,8.056667,36.610001,103.730003,37.470001,48.810001,63.52,33.575001,33.23,57.799999,57.130001,44.959999,3.105833,32.07,7.2725,18.595165,5.79,32.41,20.25,75.860001,31.530001,43.48
2005-12-30,55.49404294479999,41.7244749668,9.069611759,70.239998,40.4870465704,35.7975013539,13.6212092502,13.6173470872,23.646404,,39.3491328431,109.467803901,40.48,60.1479663942,16.878351124,40.9913943617,28.4873209277,22.9063953062,19.5242085236,19.4925186862,10.84875,13.581600647,39.0989481029,32.4635350735,41.6662079298,54.1631833697,14.155491156400002,,34.6482678021,35.0092074258,36.959999,30.6,2.3575,54.754856,91.75,20.450842,43.48,58.614635,88620.0,24.49,19.997499,44.351578,49.470001,7.98,36.27,103.389999,37.400002,48.599998,63.630001,33.330002,33.165001,57.57,56.740002,44.830002,3.046667,32.009998,7.225,18.496979,5.8075,32.07,20.127501,75.150002,31.415001,43.220001
2006-01-03,56.6468869337,42.6325863536,9.43042814,70.440002,40.508071521,37.2541197813,13.8837676061,13.8166582949,24.070601,,40.9603666964,110.4621085954,41.240002,60.0455246023,17.2908428782,42.0349356824,28.8461937033,22.7705329378,20.1011577852,20.0068528312,10.74375,13.849505291,39.7069137783,33.422833625,42.1282549503,53.8058144418,14.2776833112,,34.226269668600004,35.9030258712,38.52,32.400002,2.379,55.143387,92.760002,20.836502,44.73,58.975609,89300.0,24.459999,20.1875,46.127773,49.919998,8.066667,35.700001,103.32,37.720001,47.369999,63.549999,33.535,34.110001,57.849998,58.310001,43.450001,3.185,31.99,7.36,18.663141,5.7875,33.240002,20.0375,75.550003,31.9,43.720001
2006-01-04,56.3604660669,42.2190713471,9.4581832462,71.169998,41.5382941013,37.1469227542,14.202020158599998,13.7896330464,23.666136,,41.0304203422,108.936365185,40.48,59.965034623,17.5206886934,42.6828861756,28.6811122266,22.9743264904,20.3343925931,20.1037563658,10.69375,14.297954369,39.7812206942,33.7934717017,41.8748743262,53.9365591715,14.6959564562,,34.2929009529,34.7877302889,38.419998,32.560001,2.3625,54.514339,91.900002,21.12439,44.049999,59.853661,89690.0,25.309999,20.4125,45.738995,50.080002,8.13,35.369999,104.839996,37.669998,46.98,64.480003,33.119999,34.535,58.369999,58.349998,43.549999,3.274167,31.92,7.4225,18.799093,6.08,33.540001,20.02,75.650002,31.530001,44.099998
2006-01-05,55.8449085067,42.6660490033,9.3837490977,70.330002,41.5382941013,36.6929118158,14.599835849300002,13.8571961676,24.080465,,40.8272647694,108.893507224,40.080002,60.3674845198,17.764194071600002,42.5055523564,28.7679808148,23.001498964,20.3650813836,20.1186646019,10.75875,14.315426411,39.6528723849,34.1205052989,41.7183745289,53.7709491805,14.8651455935,,33.8264819632,34.4713343791,38.07,33.68,2.3825,54.042553,91.980003,20.939707,43.5,59.434147,89800.0,25.870001,20.1975,45.380707,49.779999,8.11,35.669998,103.769997,39.669998,43.939999,64.519997,32.735001,34.634998,57.700001,58.509998,42.849998,3.348333,31.99,7.2725,18.844412,6.05,34.139999,19.790001,75.68,31.495001,44.259998
2006-01-06,56.3031818936,42.8123325999,9.6259754793,69.349998,42.3652754922,37.3613168085,14.9340010295,13.988944254000002,24.40601,,41.6328816961,110.43639381879998,40.380001,62.1602158782,17.7912427112,42.6965272387,28.9706741874,23.1373613324,20.328254835,20.0590316575,10.725,14.472674789,39.6123413399,34.3094580439,41.8525172123,54.8256233337,14.9238918218,,33.9671480077,34.3052265264,39.0,33.779999,2.3935,55.300648,91.010002,21.064638,47.049999,60.536587,89500.0,26.24,20.045,46.417454,49.849998,8.08,36.049999,102.589996,39.5,44.5,65.470001,32.349998,34.98,58.919998,58.57,42.16,3.403333,31.639999,7.3525,18.829306,6.13,34.450001,19.645,75.230003,31.68,44.400002
2006-01-09,56.5824422387,43.876952108400005,9.5944355859,68.769997,43.1361903481,37.1721455841,15.1647341302,14.0565073753,24.6625,,41.6118656023,111.7649906088,40.82,61.2675088344,17.8994372697,42.9625279675,29.4412123739,23.5789140296,20.6596937725,20.0217610673,10.875,14.472674789,39.9095690034,34.3239928704,42.3294689754,53.51817603640001,14.9857771786,,33.841288915300005,34.7323610047,38.380001,33.25,2.354,54.597595,92.459999,21.097231,47.799999,60.682926,89900.0,25.879999,20.0175,46.409832,50.049999,8.32,35.860001,102.919998,40.099998,44.380001,65.900002,32.540001,35.884998,59.049999,59.189999,42.389999,3.498333,31.84,7.5475,18.897282,6.2325,34.18,19.9175,76.150002,31.674999,44.610001
2006-01-10,56.2315766769,43.7469222447,10.2012631358,69.099998,42.9609824263,37.355011101,15.0931273058,14.0700199995,24.97818,,41.934112373000005,113.1707317285,41.799999,61.5162960434,17.662694051400003,43.037553814,29.484646668000003,23.5992933848,20.4571477551,20.1261187199,10.8975,14.233890215,39.7541999975,34.0769008192,42.3592784606,54.5728501895,15.0476625355,,33.9523410557,34.2340374467,38.610001,34.93,2.2825,53.968548,92.459999,21.086367,48.259998,60.780487,89790.0,26.48,20.0725,46.318356,50.0,8.253333,35.560001,101.989998,40.5,45.029999,65.940002,32.970001,35.990002,58.860001,59.220001,42.419998,3.499167,32.130001,7.5925,18.783989,6.25,33.84,19.875,75.739998,31.65,44.48
2006-01-11,56.1170083301,43.5112431169,10.58478824,70.099998,42.98200737689999,37.7333535497,15.4352487999,14.076776311700002,25.214939,,42.2213323207,113.1193021753,42.950001,61.58946875189999,17.6762859928,42.6283219236,29.462929521,24.0068804899,20.5369386105,20.3422881432,10.9125,14.414434649,39.8960586551,34.6292242277,41.7183745289,53.9104102255,15.2285581939,,34.4779878535,34.1707582647,39.330002,36.27,2.2465,55.023129,93.330002,21.080935,48.23,59.619511,89410.0,25.41,19.9575,46.325977,50.689999,8.21,35.959999,101.769997,41.240002,45.720001,66.260002,33.424999,35.814999,58.540001,59.57,42.5,3.625833,32.139999,7.605,18.935045,6.295,33.799999,19.950001,75.349998,31.815001,44.189999
2006-01-12,55.6372533782,43.5193699834,10.6341166334,69.690002,43.5987392617,37.7648820871,15.2761225236,13.9990787222,25.293859,,41.7799943522,113.3593067567,42.549999,61.1504325008,17.561329274400002,42.4305265099,28.9200008443,23.6332589769,20.5492141267,20.2304763726,10.78875,14.315426411,39.456972334,34.4257366562,41.3308512214,54.503119667,15.2856831387,,33.8634993434,34.289406730900005,39.48,35.349998,2.218,54.597595,95.93,20.912548,47.84,59.414635,89300.0,25.049999,19.575001,46.325977,50.73,8.186667,35.34,100.309998,40.189999,45.700001,66.120003,33.169998,36.474998,58.18,59.470001,42.419998,3.574167,31.82,7.6175,18.851965,6.235,33.369999,19.780001,74.669998,31.445,43.98
2006-01-13,55.49404294479999,43.4299744521,10.7979853038,69.480003,43.6828390641,38.0612503385,15.0533457368,13.955162693399998,25.35305,,42.7117078413,114.2250375683,41.91,60.8577416668,17.439610396099997,42.164525781,28.8982836972,23.4158791875,20.5430763686,20.2677469628,10.775,14.367842537,39.7879758684,34.3385276969,41.4798986474,53.1172255318,15.3190060231,,33.6117811585,34.3210463219,38.84,34.130001,2.22,54.37558,95.779999,20.738729,47.860001,59.931705,89600.0,25.200001,19.5375,46.318356,51.0,8.283333,35.220001,100.0,39.98,45.970001,65.790001,33.119999,37.365002,58.34,59.380001,42.48,3.5425,31.68,7.625,18.874622,6.225,33.029999,19.682501,74.5,31.625,43.759998
